https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume BTC
1642550400000,2022-01-19 00:00:00,BTC/UST,42363,42550,41143,41662,60222995.28817251,1445.51378446
1642464000000,2022-01-18 00:00:00,BTC/UST,42217,42665,41295,42360,68452457.0144484,1615.96924019
1642377600000,2022-01-17 00:00:00,BTC/UST,43074,43167,41559,42210,46322596.658734195,1097.43180902
1642291200000,2022-01-16 00:00:00,BTC/UST,43080,43463,42608,43094,19939228.3542612,462.6915198
1642204800000,2022-01-15 00:00:00,BTC/UST,43066,43794,42570,43098,34891119.1101924,809.5762938
1642118400000,2022-01-14 00:00:00,BTC/UST,42566,43437,41769,43063,74213020.22377038,1723.35926953
1642032000000,2022-01-13 00:00:00,BTC/UST,43889,44414,42330,42554,47342766.206531346,1112.53386771
1641945600000,2022-01-12 00:00:00,BTC/UST,42737,44295,41623,43872,97200004.40243135,2215.53620538
1641859200000,2022-01-11 00:00:00,BTC/UST,41838,43087,41262,42717,85644133.85896923,2004.91920919
1641772800000,2022-01-10 00:00:00,BTC/UST,41858,42252,39658,41828,155450006.9561334,3716.41022655
1641686400000,2022-01-09 00:00:00,BTC/UST,41679,42774,41226,41855,66658982.215395905,1592.61694458
1641600000000,2022-01-08 00:00:00,BTC/UST,41554,42297,40529,41671,75661538.93344565,1815.68810284
1641513600000,2022-01-07 00:00:00,BTC/UST,43104,43133,40616,41553,138825672.42399976,3340.93019575
1641427200000,2022-01-06 00:00:00,BTC/UST,43441,43783,42449,43105,99124049.9106125,2299.5951725
1641340800000,2022-01-05 00:00:00,BTC/UST,45837,47055,42470,43441,140959646.42958266,3244.85270665
1641254400000,2022-01-04 00:00:00,BTC/UST,46477,47574,45573,45838,78856128.76020022,1720.32219469
1641168000000,2022-01-03 00:00:00,BTC/UST,47297,47571,45706,46450,64330484.350278,1384.94045964
1641081600000,2022-01-02 00:00:00,BTC/UST,47734,47963,46660,47297,57141147.52927446,1208.13471318
1640995200000,2022-01-01 00:00:00,BTC/UST,46211,47955,46211,47728,48389450.231951684,1013.85874606
1640908800000,2021-12-31 00:00:00,BTC/UST,47126,48558,45658,46216,113984755.37132959,2466.3483506
1640822400000,2021-12-30 00:00:00,BTC/UST,46468,47902,46011,47140,86670467.9161006,1838.57589979
1640736000000,2021-12-29 00:00:00,BTC/UST,47551,48134,46168,46469,119279571.71094738,2566.86332202
1640649600000,2021-12-28 00:00:00,BTC/UST,50692,50705,47319,47542,179151208.76417753,3768.27244887
1640563200000,2021-12-27 00:00:00,BTC/UST,50778,52092,50469,50668,33700658.85549244,665.12707933
1640476800000,2021-12-26 00:00:00,BTC/UST,50404,51610,49441,50787,52504367.21554463,1033.81509472
1640390400000,2021-12-25 00:00:00,BTC/UST,50793,51133,50149,50407,42664895.82422277,846.40815411
1640304000000,2021-12-24 00:00:00,BTC/UST,50803,51815,50330,50800,75011578.157392,1476.60586924
1640217600000,2021-12-23 00:00:00,BTC/UST,48599,51348,48053,50803,83717348.2771868,1647.88198093
1640131200000,2021-12-22 00:00:00,BTC/UST,48895,49555,48438,48603,68093100.15631185,1401.00611395
1640044800000,2021-12-21 00:00:00,BTC/UST,46925,49313,46665,48901,74336990.47471532,1520.15276732
1639958400000,2021-12-20 00:00:00,BTC/UST,46653,47525,45579,46887,70125835.2944011,1495.63493707
1639872000000,2021-12-19 00:00:00,BTC/UST,46844,48337,46437,46682,65232520.04603108,1397.38057594
1639785600000,2021-12-18 00:00:00,BTC/UST,46188,47331,45500,46845,69908912.3986614,1492.34523212
1639699200000,2021-12-17 00:00:00,BTC/UST,47622,47991,45458,46145,71447395.68339396,1548.32366851
1639612800000,2021-12-16 00:00:00,BTC/UST,48880,49422,47545,47643,44995801.792539425,944.43678594
1639526400000,2021-12-15 00:00:00,BTC/UST,48367,49480,46558,48872,81567182.08993456,1668.99619598
1639440000000,2021-12-14 00:00:00,BTC/UST,46714,48647,46300,48367,101776323.88173997,2104.25132594
1639353600000,2021-12-13 00:00:00,BTC/UST,50041,50170,45723,46717,115725870.9025541,2477.16828783
1639267200000,2021-12-12 00:00:00,BTC/UST,49384,50764,48649,50082,68228294.48308986,1362.33166573
1639180800000,2021-12-11 00:00:00,BTC/UST,47153,49470,46800,49383,81789793.98589522,1656.23380487
1639094400000,2021-12-10 00:00:00,BTC/UST,47562,50100,46900,47201,101836777.87171118,2157.51314319
1639008000000,2021-12-09 00:00:00,BTC/UST,50467,50787,47340,47594,53637665.57127324,1126.98377046
1638921600000,2021-12-08 00:00:00,BTC/UST,50574,51200,48626,50476,36917734.05347984,731.39183084
